name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
spectralnorm,java,2,5500,950,16.796,35388,0,96% 96% 95% 97%,4.383
spectralnorm,jruby,2,5500,776,802.048,781524,0,98% 98% 98% 98%,205.475
spectralnorm,sbcl,3,5500,890,15.829,19324,0,89% 89% 85% 87%,4.545
spectralnorm,gpp,2,5500,453,2.465,238928,0,1% 0% 0% 100%,2.470
spectralnorm,gcc,1,5500,383,15.689,1248,0,4% 2% 100% 0%,15.694
spectralnorm,fsharp,2,5500,852,22.716,45836,0,86% 86% 92% 85%,6.527
spectralnorm,perl,2,5500,343,734.202,6244,0,0% 100% 1% 0%,734.348
spectralnorm,csharpcore,1,5500,459,15.833,33924,0,2% 4% 1% 100%,15.839
spectralnorm,typescript,3,5500,394,15.828,32168,0,0% 100% 1% 0%,15.829
spectralnorm,vw,1,5500,669,91.100,56232,0,1% 1% 0% 100%,91.124
spectralnorm,yarv,1,5500,292,334.271,10100,0,0% 1% 0% 100%,334.367
spectralnorm,swift,3,5500,601,15.768,9476,0,100% 100% 100% 100%,3.957
spectralnorm,ocaml,3,5500,914,15.968,5280,0,92% 94% 93% 92%,4.313
spectralnorm,perl,3,5500,850,885.823,16800,0,100% 100% 100% 100%,222.078
spectralnorm,sbcl,5,5500,899,15.850,19328,0,86% 88% 90% 87%,4.552
spectralnorm,yarv,4,5500,326,293.696,10676,0,0% 1% 87% 13%,293.767
spectralnorm,ghc,2,5500,403,15.779,5956,0,0% 1% 100% 0%,15.775
spectralnorm,mri,1,5500,292,2501.408,5956,0,19% 45% 37% 0%,2502.158
spectralnorm,gpp,1,5500,452,16.255,3120,0,0% 0% 1% 100%,16.260
spectralnorm,mri,5,5500,835,3761.991,22028,0,99% 99% 99% 99%,956.586
spectralnorm,gnat,3,5500,1717,15.717,4288,0,99% 99% 99% 99%,3.963
spectralnorm,perl,5,5500,340,154.709,6804,0,0% 100% 1% 0%,154.741
spectralnorm,ifc,2,5500,513,7.846,2880,0,0% 1% 100% 0%,7.849
spectralnorm,gcc,5,5500,569,7.888,1292,0,99% 99% 99% 99%,1.987
spectralnorm,sbcl,1,5500,631,18.273,20356,0,1% 0% 0% 100%,18.279
spectralnorm,erlang,1,5500,507,191.888,30416,0,0% 1% 1% 100%,191.909
spectralnorm,truffle,4,5500,326,51.189,469692,0,22% 26% 50% 66%,31.057
spectralnorm,erlang,2,5500,747,149.480,28696,0,96% 97% 98% 97%,38.563
spectralnorm,gnat,1,5500,716,15.690,3608,0,1% 100% 0% 0%,15.694
spectralnorm,rust,2,5500,1110,15.722,2748,0,98% 99% 98% 98%,4.008
spectralnorm,mri,4,5500,326,2739.198,6068,0,32% 28% 40% 1%,2739.973
spectralnorm,dart,5,5500,489,16.056,47608,0,61% 1% 1% 40%,15.920
spectralnorm,fsharpcore,4,5500,732,16.213,36760,0,99% 95% 96% 96%,4.215
spectralnorm,fsharpcore,2,5500,853,16.691,37008,0,96% 96% 96% 99%,4.321
spectralnorm,node,1,5500,319,15.823,33320,0,0% 100% 1% 0%,15.824
spectralnorm,sbcl,2,5500,915,15.832,19440,0,89% 87% 86% 88%,4.577
spectralnorm,swift,1,5500,438,16.178,16636,0,100% 1% 0% 0%,16.184
spectralnorm,racket,1,5500,446,40.321,24820,0,100% 1% 0% 0%,40.314
spectralnorm,python3,5,5500,443,720.513,15876,0,100% 100% 100% 100%,180.969
spectralnorm,fsharp,3,5500,720,18.656,48560,0,84% 89% 80% 84%,5.561
spectralnorm,perl,4,5500,555,165.141,10980,0,99% 99% 99% 98%,41.830
spectralnorm,rust,1,5500,1254,15.731,2764,0,98% 98% 98% 98%,4.026
spectralnorm,go,1,5500,411,15.696,2368,0,1% 0% 0% 100%,15.695
spectralnorm,go,2,5500,668,15.729,1796,0,95% 95% 96% 95%,4.130
spectralnorm,racket,2,5500,532,37.764,28480,0,100% 1% 1% 0%,37.762
spectralnorm,hack,2,5500,398,122.207,86752,0,19% 28% 34% 21%,122.259
spectralnorm,jruby,1,5500,292,455.214,785984,0,15% 23% 21% 46%,441.882
